ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,Weight,UnitOfMeasure,SupplierID,LaunchDate,IsActive
210,SKU-GRO-000210,Dell Coffee,Groceries,Beverages,Dell,25254.54,20677.36,12.65,Piece,314,2025-12-30,True
211,SKU-HOM-000211,Tata Ceiling Fan,Home Appliances,Cooling,Tata,22503.96,16286.22,13.23,Pack,161,2024-08-31,False
212,SKU-FUR-000212,Philips Mattress,Furniture,Bedroom,Philips,49148.37,33809.64,17.08,Box,412,2020-10-14,True
213,SKU-GRO-000213,Adidas Wheat Flour,Groceries,Food,Adidas,34313.3,27926.43,24.33,Kg,153,2022-10-21,True
214,SKU-GRO-000214,Philips Coffee,Groceries,Beverages,Philips,41426.43,28046.36,18.1,Box,148,2025-01-10,True
215,SKU-GRO-000215,Realme Coffee,Groceries,Beverages,Realme,50367.44,40240.56,7.33,Pack,366,2020-01-25,True
216,SKU-FAS-000216,Lenovo Running Shoes,Fashion,Footwear,Lenovo,13576.83,10143.3,23.34,Piece,357,2022-11-12,True
217,SKU-FUR-000217,Nike Office Chair,Furniture,Office,Nike,3792.79,2585.73,5.8,Pack,120,2026-04-23,True
218,SKU-FAS-000218,LG Running Shoes,Fashion,Footwear,LG,40826.36,34075.54,24.12,Pack,476,2019-06-14,True
219,SKU-GRO-000219,Realme Biscuits,Groceries,Snacks,Realme,60844.96,48197.51,16.22,Box,465,2025-12-13,True
220,SKU-HOM-000220,HP Ceiling Fan,Home Appliances,Cooling,HP,30195.78,20923.35,23.36,Pack,19,2023-11-12,False
221,SKU-GRO-000221,Apple Sugar,Groceries,Food,Apple,691.79,512.9,2.86,Box,172,2021-01-31,True
222,SKU-FUR-000222,Parle Bed,Furniture,Bedroom,Parle,28522.78,23427.64,2.99,Liter,84,2025-09-14,True
223,SKU-HOM-000223,Puma Air Fryer,Home Appliances,Kitchen,Puma,40202.49,28410.67,4.55,Pack,439,2023-12-25,True
224,SKU-GRO-000224,Sony Chips,Groceries,Snacks,Sony,23752.45,20071.62,24.55,Kg,245,2022-11-12,True
225,SKU-ELE-000225,Nike Chromebook,Electronics,Laptop,Nike,27809.02,22364.44,8.37,Piece,299,2023-09-23,True
226,SKU-FAS-000226,Noise Running Shoes,Fashion,Footwear,Noise,16401.72,11853.31,11.74,Box,82,2020-03-27,True
227,SKU-FAS-000227,IKEA Sneakers,Fashion,Footwear,IKEA,57412.88,45810.71,15.44,Pack,113,2019-11-05,False
228,SKU-HOM-000228,Prestige Steam Mop,Home Appliances,Cleaning,Prestige,51596.26,35111.94,18.98,Kg,411,2021-09-22,True
229,SKU-HOM-000229,Parle Ceiling Fan,Home Appliances,Cooling,Parle,31228.74,22365.06,2.14,Box,289,2025-01-12,True
230,SKU-FUR-000230,Tata TV Unit,Furniture,Living Room,Tata,9530.74,7535.13,13.1,Box,60,2019-12-02,True
231,SKU-GRO-000231,Apple Cooking Oil,Groceries,Food,Apple,30181.34,22698.94,11.53,Liter,30,2023-02-18,True
232,SKU-ELE-000232,Samsung Ultrabook,Electronics,Laptop,Samsung,50448.82,37302.93,1.32,Box,177,2025-03-03,True
233,SKU-ELE-000233,Apple Power Bank,Electronics,Mobile,Apple,17455.19,14390.18,3.56,Pack,329,2026-05-23,False
234,SKU-FAS-000234,Bajaj Top,Fashion,Women,Bajaj,26131.1,18813.49,16.61,Liter,277,2023-01-21,True
235,SKU-ELE-000235,Bajaj Phone Case,Electronics,Mobile,Bajaj,37177.67,26465.68,5.72,Liter,2,2026-05-11,True
236,SKU-GRO-000236,Tata Namkeen,Groceries,Snacks,Tata,27239.38,21235.2,5.9,Liter,236,2018-07-20,True
237,SKU-HOM-000237,Apple Ceiling Fan,Home Appliances,Cooling,Apple,52496.26,40483.44,19.2,Kg,453,2023-08-22,True
238,SKU-HOM-000238,Amul Mixer Grinder,Home Appliances,Kitchen,Amul,2347.56,1727.13,17.64,Piece,25,2021-04-21,True
239,SKU-GRO-000239,Tata Tea,Groceries,Beverages,Tata,15833.91,10902.6,1.6,Kg,258,2022-09-14,False
240,SKU-FUR-000240,Amul Mattress,Furniture,Bedroom,Amul,55501.33,38638.28,6.08,Box,449,2018-09-17,True
241,SKU-HOM-000241,Adidas Steam Mop,Home Appliances,Cleaning,Adidas,4586.48,3094.83,22.02,Pack,467,2019-07-01,True
242,SKU-FUR-000242,Philips Bed,Furniture,Bedroom,Philips,65207.48,47082.24,19.69,Pack,164,2026-06-13,True
243,SKU-HOM-000243,HP Steam Mop,Home Appliances,Cleaning,HP,49646.61,37733.08,21.26,Kg,154,2021-08-19,True
244,SKU-GRO-000244,Prestige Cooking Oil,Groceries,Food,Prestige,33378.22,27886.47,6.22,Piece,105,2026-01-08,True
245,SKU-GRO-000245,Tata Tea,Groceries,Beverages,Tata,44095.73,36243.01,6.86,Piece,345,2025-08-14,True
246,SKU-ELE-000246,Mi Phone Case,Electronics,Mobile,Mi,41178.57,33588.95,5.38,Piece,465,2025-05-29,True
247,SKU-HOM-000247,Mi Mixer Grinder,Home Appliances,Kitchen,Mi,65852.94,49978.62,6.22,Pack,310,2021-02-28,True
248,SKU-HOM-000248,Realme Air Cooler,Home Appliances,Cooling,Realme,18632.57,14188.81,16.29,Box,158,2020-07-31,True
249,SKU-GRO-000249,Mi Tea,Groceries,Beverages,Mi,33933.31,23501.05,22.88,Piece,190,2019-01-14,True
250,SKU-FUR-000250,Dell TV Unit,Furniture,Living Room,Dell,1155.79,860.18,14.68,Kg,369,2020-08-05,True
251,SKU-HOM-000251,Bajaj Vacuum Cleaner,Home Appliances,Cleaning,Bajaj,35239.74,28510.99,13.86,Liter,484,2026-01-05,True
252,SKU-GRO-000252,Mi Namkeen,Groceries,Snacks,Mi,29684.39,24555.25,19.92,Box,87,2023-05-16,True
253,SKU-GRO-000253,Parle Rice,Groceries,Food,Parle,2515.92,1739.5,23.64,Piece,343,2019-03-20,True
254,SKU-GRO-000254,Sony Wheat Flour,Groceries,Food,Sony,40792.26,35373.12,12.74,Box,192,2019-04-11,True
255,SKU-GRO-000255,Samsung Chips,Groceries,Snacks,Samsung,510.76,380.29,0.49,Box,272,2024-10-08,True
256,SKU-FAS-000256,HP Jacket,Fashion,Men,HP,6386.67,5395.47,3.89,Liter,99,2022-09-05,True
257,SKU-FAS-000257,Sony Top,Fashion,Women,Sony,24141.69,18683.93,14.21,Piece,357,2025-06-27,True
258,SKU-ELE-000258,Bajaj Power Bank,Electronics,Mobile,Bajaj,24870.11,18889.62,15.99,Pack,360,2019-02-19,True
259,SKU-GRO-000259,Nestle Chips,Groceries,Snacks,Nestle,72853.95,48867.59,22.39,Kg,471,2025-01-06,True
260,SKU-FUR-000260,Apple Wardrobe,Furniture,Bedroom,Apple,64213.55,46211.76,7.15,Piece,279,2023-01-29,True
261,SKU-HOM-000261,Lenovo Vacuum Cleaner,Home Appliances,Cleaning,Lenovo,41511.76,29372.45,17.88,Liter,204,2025-01-22,True
262,SKU-HOM-000262,Nestle Ceiling Fan,Home Appliances,Cooling,Nestle,53687.22,41740.8,22.43,Kg,170,2019-08-13,True
263,SKU-ELE-000263,Apple Earbuds,Electronics,Accessories,Apple,6069.34,4929.41,2.09,Box,310,2019-08-21,True
264,SKU-GRO-000264,IKEA Tea,Groceries,Beverages,IKEA,20518.48,13702.69,12.37,Pack,183,2024-02-27,True
265,SKU-GRO-000265,Sony Cooking Oil,Groceries,Food,Sony,48405.34,38619.76,6.31,Kg,38,2022-08-03,True
266,SKU-GRO-000266,Dell Namkeen,Groceries,Snacks,Dell,46645.66,36995.78,2.84,Pack,3,2023-03-23,True
267,SKU-FAS-000267,Dell Kurti,Fashion,Women,Dell,5737.37,4410.5,14.01,Piece,263,2019-12-14,True
268,SKU-ELE-000268,Amul Gaming Laptop,Electronics,Laptop,Amul,37808.33,29922.29,9.75,Piece,150,2020-10-19,True
269,SKU-FUR-000269,Parle TV Unit,Furniture,Living Room,Parle,10934.2,8520.67,3.64,Kg,155,2023-01-13,True
270,SKU-ELE-000270,Adidas Power Bank,Electronics,Mobile,Adidas,27820.02,21084.06,2.11,Pack,129,2025-12-19,True
271,SKU-FUR-000271,Havells Office Chair,Furniture,Office,Havells,6777.35,5393.27,23.73,Pack,171,2023-09-15,True
272,SKU-FAS-000272,Prestige Handbag,Fashion,Women,Prestige,59169.12,40783.0,24.36,Box,70,2022-02-22,True
273,SKU-HOM-000273,HP Steam Mop,Home Appliances,Cleaning,HP,71817.81,48230.5,7.43,Box,356,2020-05-07,True
274,SKU-HOM-000274,Adidas Steam Mop,Home Appliances,Cleaning,Adidas,52574.76,40833.9,3.02,Box,289,2026-06-13,True
275,SKU-HOM-000275,Mi Ceiling Fan,Home Appliances,Cooling,Mi,32303.37,23108.03,11.07,Piece,150,2023-02-18,True
276,SKU-GRO-000276,Dell Chips,Groceries,Snacks,Dell,39121.88,31685.14,16.53,Pack,367,2024-12-20,True
277,SKU-ELE-000277,Nestle Chromebook,Electronics,Laptop,Nestle,26639.48,20070.21,23.03,Piece,355,2024-10-02,True
278,SKU-FAS-000278,Amul Sandals,Fashion,Footwear,Amul,37665.81,31927.11,19.27,Kg,337,2024-05-31,True
279,SKU-FUR-000279,IKEA TV Unit,Furniture,Living Room,IKEA,43713.2,33889.72,18.87,Piece,495,2020-04-03,True
280,SKU-ELE-000280,Nike Wireless Charger,Electronics,Mobile,Nike,34032.87,25558.28,14.6,Liter,295,2024-08-11,True
281,SKU-GRO-000281,Nestle Fruit Juice,Groceries,Beverages,Nestle,41540.16,34537.34,24.94,Pack,248,2021-03-13,True
282,SKU-ELE-000282,Philips Feature Phone,Electronics,Mobile,Philips,20463.98,15628.92,5.33,Piece,248,2021-12-09,True
283,SKU-GRO-000283,Havells Namkeen,Groceries,Snacks,Havells,20055.79,15979.53,20.29,Liter,59,2024-04-04,True
284,SKU-ELE-000284,Mi Smart Watch,Electronics,Accessories,Mi,14815.43,12233.45,4.17,Pack,287,2024-01-28,True
285,SKU-HOM-000285,HP Vacuum Cleaner,Home Appliances,Cleaning,HP,41694.45,32041.92,0.92,Pack,315,2021-09-21,True
286,SKU-FUR-000286,Samsung Wardrobe,Furniture,Bedroom,Samsung,43078.25,35251.54,18.86,Box,415,2022-04-10,True
287,SKU-ELE-000287,Philips Smart Watch,Electronics,Accessories,Philips,21398.49,16332.95,6.71,Liter,442,2026-03-14,True
288,SKU-FUR-000288,Bajaj Mattress,Furniture,Bedroom,Bajaj,37353.12,29370.89,21.17,Liter,317,2022-12-13,True
289,SKU-FUR-000289,Boat Office Chair,Furniture,Office,Boat,8029.86,6740.69,7.77,Kg,94,2022-05-21,True
290,SKU-FUR-000290,Amul Wardrobe,Furniture,Bedroom,Amul,8908.5,6936.47,4.81,Kg,326,2019-07-29,True
291,SKU-FUR-000291,Puma Coffee Table,Furniture,Living Room,Puma,8893.57,7057.81,11.38,Piece,28,2020-08-27,True
292,SKU-GRO-000292,Bajaj Wheat Flour,Groceries,Food,Bajaj,63947.8,48193.26,12.48,Pack,351,2020-06-16,True
293,SKU-GRO-000293,Nestle Rice,Groceries,Food,Nestle,2254.14,1591.49,7.44,Liter,141,2019-02-02,True
294,SKU-HOM-000294,Tata Steam Mop,Home Appliances,Cleaning,Tata,34523.93,25564.76,6.84,Liter,279,2021-06-03,True
295,SKU-FUR-000295,Havells TV Unit,Furniture,Living Room,Havells,40912.69,27340.35,2.74,Kg,425,2018-09-22,True
296,SKU-FAS-000296,Adidas Jacket,Fashion,Men,Adidas,25072.07,17461.42,11.09,Kg,61,2023-07-20,True
297,SKU-HOM-000297,Noise Air Cooler,Home Appliances,Cooling,Noise,39688.03,30532.58,15.48,Kg,402,2023-04-04,True
298,SKU-ELE-000298,Tata Earbuds,Electronics,Accessories,Tata,18860.7,14090.2,8.23,Box,361,2020-07-02,True
299,SKU-FAS-000299,LG Sandals,Fashion,Footwear,LG,9637.25,6822.67,10.41,Kg,31,2023-07-21,False
300,SKU-HOM-000300,Noise Microwave,Home Appliances,Kitchen,Noise,19957.87,16138.73,21.12,Box,202,2020-06-02,True
301,SKU-FAS-000301,Bajaj Running Shoes,Fashion,Footwear,Bajaj,31039.02,22626.99,22.03,Liter,48,2018-08-10,True
302,SKU-FAS-000302,Woodland Top,Fashion,Women,Woodland,42341.99,29118.68,21.21,Pack,48,2019-02-24,True
303,SKU-FAS-000303,Lenovo Jacket,Fashion,Men,Lenovo,69644.46,48408.02,12.47,Liter,166,2024-07-26,True
304,SKU-FUR-000304,Nestle Office Chair,Furniture,Office,Nestle,60784.26,42628.51,22.38,Piece,391,2023-11-30,True
305,SKU-GRO-000305,HP Rice,Groceries,Food,HP,25411.29,22092.23,23.96,Kg,104,2019-01-17,False
306,SKU-FAS-000306,Sony Shirt,Fashion,Men,Sony,40528.47,32746.67,9.42,Piece,463,2020-06-29,True
307,SKU-GRO-000307,Mi Chips,Groceries,Snacks,Mi,43102.37,34987.1,16.46,Kg,361,2019-02-13,True
308,SKU-GRO-000308,Nestle Wheat Flour,Groceries,Food,Nestle,15751.27,11348.23,0.43,Piece,357,2026-04-01,True
309,SKU-GRO-000309,Godrej Biscuits,Groceries,Snacks,Godrej,4607.09,3587.87,18.32,Liter,53,2018-10-24,True
310,SKU-FAS-000310,Realme Jacket,Fashion,Men,Realme,59229.79,40677.73,16.11,Box,347,2025-11-09,True
311,SKU-FUR-000311,IKEA TV Unit,Furniture,Living Room,IKEA,10498.52,8247.62,5.48,Pack,384,2021-05-10,True
312,SKU-FUR-000312,Lenovo Study Table,Furniture,Office,Lenovo,5191.1,4380.07,18.86,Liter,302,2019-02-24,True
313,SKU-GRO-000313,Nike Tea,Groceries,Beverages,Nike,16376.62,13884.53,13.92,Liter,308,2022-12-02,True
314,SKU-ELE-000314,Lenovo Earbuds,Electronics,Accessories,Lenovo,34419.19,25911.57,18.75,Kg,152,2020-07-27,True
315,SKU-GRO-000315,Nike Tea,Groceries,Beverages,Nike,33952.52,25004.15,13.3,Liter,7,2020-11-30,False
316,SKU-HOM-000316,Philips Steam Mop,Home Appliances,Cleaning,Philips,33094.83,27340.49,11.88,Box,395,2024-03-27,True
317,SKU-ELE-000317,Lenovo Wireless Charger,Electronics,Mobile,Lenovo,2388.41,2039.35,19.77,Box,260,2022-09-04,True
318,SKU-GRO-000318,Bajaj Fruit Juice,Groceries,Beverages,Bajaj,5574.96,4167.27,15.48,Piece,143,2020-05-14,True
319,SKU-FUR-000319,Tata Sofa,Furniture,Living Room,Tata,22187.09,16371.18,19.13,Piece,333,2023-02-18,True
320,SKU-FAS-000320,Mi Running Shoes,Fashion,Footwear,Mi,58806.65,47673.73,6.26,Pack,474,2019-09-03,True
321,SKU-FUR-000321,Puma Office Chair,Furniture,Office,Puma,45993.13,33320.67,4.56,Piece,7,2024-09-12,True
322,SKU-HOM-000322,Parle Steam Mop,Home Appliances,Cleaning,Parle,37219.86,25885.28,6.63,Liter,191,2026-07-03,True
323,SKU-ELE-000323,Prestige Wireless Charger,Electronics,Mobile,Prestige,15985.57,13635.43,17.87,Pack,296,2026-01-19,True
324,SKU-GRO-000324,Apple Chips,Groceries,Snacks,Apple,33717.7,25005.52,9.32,Box,131,2023-05-28,True
325,SKU-ELE-000325,Samsung Phone Case,Electronics,Mobile,Samsung,3266.61,2249.69,6.26,Kg,242,2023-06-13,True
326,SKU-HOM-000326,Nike Rice Cooker,Home Appliances,Kitchen,Nike,20891.72,16124.01,18.06,Box,139,2022-07-26,True
327,SKU-FAS-000327,HP T-Shirt,Fashion,Men,HP,14899.29,11198.09,1.34,Pack,206,2020-08-11,True
328,SKU-FAS-000328,Sony Handbag,Fashion,Women,Sony,31905.65,27676.92,5.18,Box,289,2025-03-21,True
329,SKU-HOM-000329,Nestle Steam Mop,Home Appliances,Cleaning,Nestle,72853.8,48594.29,19.44,Kg,376,2022-07-27,True
330,SKU-HOM-000330,Samsung Rice Cooker,Home Appliances,Kitchen,Samsung,14858.66,11688.24,21.02,Liter,450,2025-05-31,True
331,SKU-ELE-000331,Mi Keyboard,Electronics,Accessories,Mi,43153.93,36374.39,13.34,Piece,122,2022-01-03,True
332,SKU-HOM-000332,Sony Air Cooler,Home Appliances,Cooling,Sony,2760.95,2242.82,21.17,Liter,212,2020-03-01,True
333,SKU-GRO-000333,Nestle Biscuits,Groceries,Snacks,Nestle,5773.11,4824.07,20.54,Piece,39,2019-05-08,True
334,SKU-GRO-000334,Nike Biscuits,Groceries,Snacks,Nike,21166.0,14619.22,23.17,Liter,202,2019-05-16,True
335,SKU-FAS-000335,Nike Handbag,Fashion,Women,Nike,4615.97,3780.64,19.54,Piece,300,2024-02-25,True
336,SKU-HOM-000336,Woodland Steam Mop,Home Appliances,Cleaning,Woodland,27226.71,20355.3,24.12,Pack,107,2022-03-19,True
337,SKU-FAS-000337,HP T-Shirt,Fashion,Men,HP,50748.37,40389.47,17.68,Liter,309,2021-07-23,True
338,SKU-HOM-000338,Philips Microwave,Home Appliances,Kitchen,Philips,23158.73,19842.41,7.61,Piece,420,2022-02-24,False
339,SKU-GRO-000339,Mi Fruit Juice,Groceries,Beverages,Mi,32570.5,27528.54,2.73,Piece,407,2022-01-16,True
340,SKU-ELE-000340,Lenovo Feature Phone,Electronics,Mobile,Lenovo,52738.08,41192.49,15.83,Box,331,2022-07-08,True
341,SKU-FAS-000341,Sony T-Shirt,Fashion,Men,Sony,13661.37,9927.63,20.27,Liter,48,2025-11-22,True
342,SKU-ELE-000342,Apple Power Bank,Electronics,Mobile,Apple,11402.69,8441.06,20.58,Pack,203,2024-09-30,True
343,SKU-GRO-000343,Lenovo Sugar,Groceries,Food,Lenovo,56604.14,45419.8,11.26,Box,77,2019-01-03,True
344,SKU-FUR-000344,Puma TV Unit,Furniture,Living Room,Puma,36430.02,24969.64,12.08,Kg,45,2024-04-10,True
345,SKU-GRO-000345,IKEA Wheat Flour,Groceries,Food,IKEA,66618.15,49704.66,0.68,Liter,196,2024-02-08,True
346,SKU-GRO-000346,Philips Chips,Groceries,Snacks,Philips,60508.87,45638.22,9.83,Box,93,2024-01-16,True
347,SKU-HOM-000347,Apple Air Fryer,Home Appliances,Kitchen,Apple,53185.19,40442.26,9.06,Kg,300,2019-05-20,False
348,SKU-ELE-000348,Adidas Feature Phone,Electronics,Mobile,Adidas,38110.23,26707.79,18.48,Kg,392,2019-01-23,False
349,SKU-FUR-000349,HP Wardrobe,Furniture,Bedroom,HP,12007.68,8846.21,20.19,Box,358,2021-12-20,True
350,SKU-ELE-000350,Nestle Earbuds,Electronics,Accessories,Nestle,37990.77,28202.14,4.87,Pack,415,2024-09-27,True
351,SKU-FUR-000351,Godrej Bed,Furniture,Bedroom,Godrej,2276.5,1946.29,15.12,Piece,11,2021-06-07,True
352,SKU-FAS-000352,Dell Sneakers,Fashion,Footwear,Dell,20691.84,17070.91,20.1,Piece,445,2025-05-10,True
353,SKU-HOM-000353,Realme Ceiling Fan,Home Appliances,Cooling,Realme,7458.84,5590.48,9.25,Pack,38,2025-11-16,True
354,SKU-FUR-000354,Puma Coffee Table,Furniture,Living Room,Puma,24109.48,16164.03,18.36,Pack,224,2019-06-23,True
355,SKU-FAS-000355,Nike Shirt,Fashion,Men,Nike,47777.86,33293.31,9.58,Kg,376,2020-08-29,True
356,SKU-HOM-000356,Noise Ceiling Fan,Home Appliances,Cooling,Noise,61054.89,47437.47,24.86,Kg,495,2020-03-05,True
357,SKU-FUR-000357,Nike Mattress,Furniture,Bedroom,Nike,37966.46,32000.36,12.51,Kg,170,2020-02-29,True
358,SKU-FAS-000358,IKEA Dress,Fashion,Women,IKEA,52287.33,44271.75,17.78,Liter,328,2023-02-09,True
359,SKU-GRO-000359,Lenovo Sugar,Groceries,Food,Lenovo,14688.7,12514.57,6.57,Piece,56,2022-05-12,True
360,SKU-GRO-000360,Prestige Fruit Juice,Groceries,Beverages,Prestige,70726.98,48456.64,12.43,Pack,194,2019-09-27,True
361,SKU-ELE-000361,HP Business Laptop,Electronics,Laptop,HP,32299.92,22591.81,1.03,Piece,11,2022-02-18,True
362,SKU-ELE-000362,Bajaj Business Laptop,Electronics,Laptop,Bajaj,9512.55,8087.18,23.56,Box,48,2020-02-09,True
363,SKU-GRO-000363,Prestige Biscuits,Groceries,Snacks,Prestige,56915.16,47124.99,22.27,Liter,81,2020-11-30,True
364,SKU-HOM-000364,Noise Rice Cooker,Home Appliances,Kitchen,Noise,40869.59,27727.92,13.6,Kg,339,2022-06-25,True
365,SKU-ELE-000365,Nestle Power Bank,Electronics,Mobile,Nestle,36357.85,27505.65,1.55,Liter,2,2020-09-02,True
366,SKU-FUR-000366,LG Bed,Furniture,Bedroom,LG,1615.68,1335.5,7.44,Piece,42,2025-12-25,True
367,SKU-FAS-000367,Godrej Top,Fashion,Women,Godrej,55612.05,44749.13,16.12,Pack,199,2026-05-26,True
368,SKU-FAS-000368,Apple Jacket,Fashion,Men,Apple,17330.71,13201.63,5.81,Kg,138,2019-03-10,True
369,SKU-ELE-000369,Tata Wireless Charger,Electronics,Mobile,Tata,29326.03,20728.63,5.84,Box,32,2022-04-25,True
370,SKU-GRO-000370,Godrej Namkeen,Groceries,Snacks,Godrej,35319.13,28657.08,7.61,Piece,203,2025-06-02,True
371,SKU-FUR-000371,LG Office Chair,Furniture,Office,LG,62044.9,47465.28,23.74,Kg,86,2025-11-15,False
372,SKU-HOM-000372,Sony Rice Cooker,Home Appliances,Kitchen,Sony,64356.94,49414.58,24.93,Box,322,2025-10-29,True
373,SKU-FAS-000373,Sony Kurti,Fashion,Women,Sony,25053.87,19435.55,8.29,Piece,142,2023-03-24,True
374,SKU-FUR-000374,LG Study Table,Furniture,Office,LG,24940.48,20751.4,14.78,Piece,389,2019-05-19,False
375,SKU-ELE-000375,Puma Bluetooth Speaker,Electronics,Accessories,Puma,63250.67,43380.39,21.97,Pack,136,2018-12-23,True
376,SKU-FUR-000376,Apple Study Table,Furniture,Office,Apple,11169.29,8651.38,15.53,Piece,349,2024-02-04,True
377,SKU-GRO-000377,Nike Fruit Juice,Groceries,Beverages,Nike,3306.72,2512.08,6.86,Liter,191,2023-02-22,True
378,SKU-FAS-000378,Noise Top,Fashion,Women,Noise,51057.76,34258.36,5.85,Pack,154,2025-08-28,False
379,SKU-FAS-000379,Amul Top,Fashion,Women,Amul,39264.09,32295.46,5.44,Pack,422,2018-09-02,True
380,SKU-FUR-000380,Parle Bed,Furniture,Bedroom,Parle,46431.8,39584.95,17.8,Box,207,2019-05-04,True
381,SKU-FUR-000381,Lenovo Sofa,Furniture,Living Room,Lenovo,53404.76,43765.27,1.63,Liter,17,2026-06-05,True
382,SKU-HOM-000382,Havells Steam Mop,Home Appliances,Cleaning,Havells,34695.56,25281.06,3.27,Pack,16,2024-12-15,True
383,SKU-FUR-000383,Godrej Bed,Furniture,Bedroom,Godrej,37364.07,29364.67,4.26,Piece,458,2025-10-06,True
384,SKU-FAS-000384,Apple Jacket,Fashion,Men,Apple,11055.12,8187.22,24.13,Kg,439,2020-07-22,True
385,SKU-HOM-000385,Parle Steam Mop,Home Appliances,Cleaning,Parle,1496.57,1051.62,19.24,Kg,5,2019-12-17,True
386,SKU-HOM-000386,Nike Ceiling Fan,Home Appliances,Cooling,Nike,18121.9,12656.9,7.78,Liter,496,2022-01-01,True
387,SKU-GRO-000387,Havells Coffee,Groceries,Beverages,Havells,16597.18,12637.34,16.99,Box,423,2022-09-04,True
388,SKU-ELE-000388,Boat Phone Case,Electronics,Mobile,Boat,69772.16,48325.95,14.12,Liter,305,2022-08-22,True
389,SKU-ELE-000389,Woodland Gaming Laptop,Electronics,Laptop,Woodland,67911.48,49418.63,21.56,Liter,134,2020-05-13,True
390,SKU-HOM-000390,Apple Microwave,Home Appliances,Kitchen,Apple,57635.47,40281.22,15.08,Kg,339,2025-11-25,True
391,SKU-ELE-000391,Puma Keyboard,Electronics,Accessories,Puma,16865.29,13008.34,9.83,Box,19,2021-12-15,True
392,SKU-HOM-000392,Boat Vacuum Cleaner,Home Appliances,Cleaning,Boat,38118.25,26755.02,22.68,Liter,344,2026-03-22,True
393,SKU-HOM-000393,Puma Ceiling Fan,Home Appliances,Cooling,Puma,5884.62,4925.27,6.61,Kg,414,2019-01-17,True
394,SKU-FAS-000394,Nike Sneakers,Fashion,Footwear,Nike,25101.36,17796.41,7.82,Liter,404,2019-12-12,True
395,SKU-FAS-000395,Havells Running Shoes,Fashion,Footwear,Havells,55963.8,42568.13,21.69,Box,299,2021-10-08,True
396,SKU-ELE-000396,Parle Business Laptop,Electronics,Laptop,Parle,8377.79,6034.81,13.34,Kg,212,2018-07-25,True
397,SKU-HOM-000397,Prestige Air Fryer,Home Appliances,Kitchen,Prestige,72189.11,49360.22,24.67,Kg,74,2021-11-12,True
398,SKU-ELE-000398,IKEA Ultrabook,Electronics,Laptop,IKEA,62144.14,49332.69,1.64,Kg,232,2020-10-19,True
399,SKU-FUR-000399,Realme Coffee Table,Furniture,Living Room,Realme,46614.77,38998.64,10.96,Pack,220,2026-06-05,True
400,SKU-GRO-000400,Tata Rice,Groceries,Food,Tata,12819.61,10010.74,0.55,Box,165,2025-03-20,True
401,SKU-HOM-000401,IKEA Mixer Grinder,Home Appliances,Kitchen,IKEA,45103.37,36693.48,21.95,Pack,160,2025-03-23,True
402,SKU-FUR-000402,HP Study Table,Furniture,Office,HP,3860.74,3311.09,23.72,Box,234,2022-06-01,True
403,SKU-FUR-000403,Boat Wardrobe,Furniture,Bedroom,Boat,63210.62,49773.85,22.55,Kg,184,2020-12-21,True
404,SKU-GRO-000404,Nike Wheat Flour,Groceries,Food,Nike,43498.17,36372.08,18.41,Piece,302,2022-02-22,True
405,SKU-FAS-000405,Apple Sandals,Fashion,Footwear,Apple,25820.75,18790.86,19.33,Piece,320,2024-06-21,True
406,SKU-ELE-000406,Apple Bluetooth Speaker,Electronics,Accessories,Apple,44711.45,34503.0,9.63,Kg,281,2024-10-04,True
407,SKU-HOM-000407,Puma Ceiling Fan,Home Appliances,Cooling,Puma,24978.17,21072.53,13.1,Kg,319,2025-03-17,True
408,SKU-GRO-000408,Puma Rice,Groceries,Food,Puma,6820.34,5744.93,5.13,Box,103,2023-04-10,True
409,SKU-HOM-000409,Puma Steam Mop,Home Appliances,Cleaning,Puma,10816.19,8060.66,22.78,Liter,353,2024-03-05,True
410,SKU-HOM-000410,Boat Mixer Grinder,Home Appliances,Kitchen,Boat,5343.81,4495.69,14.44,Piece,253,2024-08-28,True
411,SKU-FUR-000411,Mi TV Unit,Furniture,Living Room,Mi,6333.49,5109.46,5.93,Piece,152,2022-09-08,True
412,SKU-ELE-000412,Puma Smartphone,Electronics,Mobile,Puma,25022.88,18042.72,10.76,Piece,60,2019-11-11,True
413,SKU-ELE-000413,Woodland Feature Phone,Electronics,Mobile,Woodland,23338.35,17908.49,15.62,Liter,450,2020-02-28,True
414,SKU-FAS-000414,Bajaj T-Shirt,Fashion,Men,Bajaj,26251.44,20042.5,20.93,Pack,354,2021-01-25,True
415,SKU-HOM-000415,Noise Microwave,Home Appliances,Kitchen,Noise,54266.98,36334.24,21.14,Box,54,2020-05-25,True
416,SKU-GRO-000416,Havells Namkeen,Groceries,Snacks,Havells,11679.59,9103.96,9.09,Kg,15,2019-01-16,True
417,SKU-GRO-000417,Prestige Tea,Groceries,Beverages,Prestige,25860.78,22062.36,16.44,Box,7,2023-06-22,True
418,SKU-FUR-000418,Boat Office Chair,Furniture,Office,Boat,58146.05,43663.52,17.27,Kg,317,2024-10-20,True
419,SKU-GRO-000419,Boat Fruit Juice,Groceries,Beverages,Boat,38570.89,32088.15,20.7,Piece,457,2023-02-27,False
420,SKU-ELE-000420,Parle Smart Watch,Electronics,Accessories,Parle,61473.94,42449.84,21.76,Liter,39,2019-01-24,True
